origin,type,censored
https://github.com/lauris/awesome-scala,git,1
https://github.com/hylang/hy,git,1
https://github.com/crazyguitar/pysheeet,git,1
https://github.com/Jrohy/multi-v2ray,git,1
https://github.com/easy-tensorflow/easy-tensorflow,git,0
https://pypi.org/project/django-extensions/,pypi,1
https://github.com/Kinto/kinto,git,1
https://github.com/rwv/chinese-dos-games,git,0
https://github.com/ReactiveX/RxPY,git,1
https://pypi.org/project/ddtrace/,pypi,1
https://github.com/google/nogotofail,git,1
https://pypi.org/project/jupyterlab/,pypi,1
https://pypi.org/project/nest-asyncio/,pypi,1
https://github.com/rafaelpadilla/Object-Detection-Metrics,git,1
https://gitlab.com/benStre/game.py.git,git,0
https://pypi.org/project/PyYAML/,pypi,1
https://github.com/mailpile/Mailpile,git,0
https://github.com/donnemartin/awesome-aws,git,1
https://gitlab.com/DukeValentine/nhentai-downloader.git,git,0
https://github.com/brennerm/PyTricks,git,0
https://pypi.org/project/scandir/,pypi,0
https://pypi.org/project/srsly/,pypi,1
https://pypi.org/project/vcrpy/,pypi,1
https://github.com/smicallef/spiderfoot,git,1
https://github.com/OlafenwaMoses/ImageAI,git,1
https://gitlab.com/pycqa/redbaron.git,git,0
https://github.com/omab/django-social-auth,git,0
https://gitlab.com/inkscape/extensions.git,git,1
https://github.com/bigchaindb/bigchaindb,git,1
https://github.com/drduh/macOS-Security-and-Privacy-Guide,git,1
https://github.com/kkroening/ffmpeg-python,git,0
https://github.com/linkedin/qark,git,1
https://github.com/reinderien/mimic,git,0
deb://Debian/packages/pyflakes,deb,1
https://github.com/trustedsec/social-engineer-toolkit,git,1
https://pypi.org/project/requests/,pypi,1
https://github.com/samuelcolvin/pydantic,git,1
https://github.com/bregman-arie/devops-exercises,git,1
https://github.com/scrapy-plugins/scrapy-splash,git,0
https://github.com/hyperopt/hyperopt,git,1
https://github.com/dbolya/yolact,git,1
https://pypi.org/project/zope.interface/,pypi,1
https://pypi.org/project/configobj/,pypi,0
https://github.com/scrapinghub/portia,git,0
https://github.com/chrissimpkins/codeface,git,1
deb://Debian/packages/gourmet,deb,1
https://github.com/google/enjarify,git,0
https://pypi.org/project/Shapely/,pypi,1
deb://Debian/packages/git-big-picture,deb,1
deb://Debian/packages/python-eventlet,deb,1
https://pypi.org/project/google-cloud-bigtable/,pypi,1
https://pypi.org/project/azure-mgmt-logic/,pypi,1
https://github.com/google/gif-for-cli,git,0
https://github.com/victoresque/pytorch-template,git,0
https://github.com/miguelgrinberg/microblog,git,1
https://pypi.org/project/PyGObject/,pypi,1
https://pypi.org/project/opentracing/,pypi,1
https://github.com/ryankiros/neural-storyteller,git,0
https://pypi.org/project/fuzzywuzzy/,pypi,1
https://pypi.org/project/responses/,pypi,1
https://pypi.org/project/hpack/,pypi,1
https://pypi.org/project/pymssql/,pypi,0
https://pypi.org/project/prometheus-flask-exporter/,pypi,1
https://pypi.org/project/ujson/,pypi,1
deb://Debian/packages/python-gammu,deb,1
deb://Debian/packages/fastaq,deb,1
https://pypi.org/project/httpcore/,pypi,1
https://github.com/ageitgey/face_recognition,git,1
deb://Debian/packages/aptfs,deb,0
deb://Debian/packages/tryton-modules-account-invoice-history,deb,1
https://pypi.org/project/azure-kusto-data/,pypi,1
https://gitlab.com/dalum/slakos.git,git,0
deb://Debian/packages/python-boto,deb,1
https://pypi.org/project/Flask-Caching/,pypi,1
https://gitlab.com/tobimiller/mascor_px4_control.git,git,1
https://pypi.org/project/uvloop/,pypi,0
deb://Debian/packages/python-pysnmp4,deb,1
https://pypi.org/project/starkbank-ecdsa/,pypi,1
https://pypi.org/project/tornado/,pypi,0
https://pypi.org/project/IMDbPY/,pypi,1
https://pypi.org/project/boltons/,pypi,1
https://pypi.org/project/msal/,pypi,1
https://pypi.org/project/google-cloud/,pypi,0
https://pypi.org/project/oslo.config/,pypi,1
deb://Debian/packages/jupyter-notebook,deb,1
https://pypi.org/project/mozlog/,pypi,1
https://pypi.org/project/outcome/,pypi,1
https://github.com/yosinski/deep-visualization-toolbox,git,0
deb://Debian/packages/python-extras,deb,0
https://pypi.org/project/billiard/,pypi,1
deb://Debian/packages/lazygal,deb,1
https://pypi.org/project/multiprocess/,pypi,1
https://pypi.org/project/onnx/,pypi,1
https://pypi.org/project/coloredlogs/,pypi,1
deb://Debian/packages/python-diff-match-patch,deb,1
https://pypi.org/project/pycparser/,pypi,1
https://github.com/JiahuiYu/generative_inpainting,git,0
deb://Debian/packages/krank,deb,0
deb://Debian/packages/bomstrip,deb,1
https://pypi.org/project/websocket-client/,pypi,0
deb://Debian/packages/ibus-anthy,deb,0
https://pypi.org/project/sqlalchemy-redshift/,pypi,1
https://github.com/seemoo-lab/opendrop,git,1
https://pypi.org/project/alembic/,pypi,1
https://pypi.org/project/pymongo/,pypi,1
https://gitlab.com/diegogangl/IOR_reference.git,git,0
https://pypi.org/project/jupyter-server/,pypi,1
https://pypi.org/project/typer/,pypi,1
https://pypi.org/project/google-api-core/,pypi,1
https://pypi.org/project/packaging/,pypi,1
https://pypi.org/project/azure-graphrbac/,pypi,0
https://pypi.org/project/aiodns/,pypi,0
deb://Debian/packages/swift,deb,1
deb://Debian/packages/radicale,deb,1
https://pypi.org/project/spacy/,pypi,1
https://pypi.org/project/anyio/,pypi,1
deb://Debian/packages/meld,deb,1
https://pypi.org/project/requests-oauthlib/,pypi,0
https://pypi.org/project/azure-mgmt-datafactory/,pypi,1
https://pypi.org/project/cmdstanpy/,pypi,1
https://pypi.org/project/HeapDict/,pypi,0
deb://Debian/packages/tryton-modules-sale-credit-limit,deb,1
https://pypi.org/project/flake8/,pypi,1
deb://Debian/packages/ranger,deb,1
deb://Debian/packages/accerciser,deb,1
https://pypi.org/project/PyJWT/,pypi,1
https://github.com/jaungiers/LSTM-Neural-Network-for-Time-Series-Prediction,git,0
https://pypi.org/project/llvmlite/,pypi,1
deb://Debian/packages/python-xstatic-angular-bootstrap,deb,0
deb://Debian/packages/tryton-modules-product-price-list,deb,1
https://pypi.org/project/plac/,pypi,1
https://pypi.org/project/backoff/,pypi,0
https://pypi.org/project/azure-mgmt-nspkg/,pypi,0
https://pypi.org/project/stringcase/,pypi,0
https://pypi.org/project/pathspec/,pypi,1
https://pypi.org/project/poetry-core/,pypi,1
https://github.com/anishathalye/git-remote-dropbox,git,1
deb://Debian/packages/arandr,deb,1
https://pypi.org/project/ipython_genutils/,pypi,0
https://github.com/kstenerud/iOS-Universal-Framework,git,0
https://pypi.org/project/CurrencyConverter/,pypi,1
deb://Debian/packages/python-roman,deb,1
deb://Debian/packages/sagetex,deb,1
https://pypi.org/project/SecretStorage/,pypi,1
https://pypi.org/project/azure-mgmt-media/,pypi,1
https://pypi.org/project/lazy-object-proxy/,pypi,1
https://gitlab.com/elegy0101/tutorial---blog-chido-con-django.git,git,0
deb://Debian/packages/python3-proselint,deb,1
deb://Debian/packages/game-data-packager,deb,1
deb://Debian/packages/goldeneye,deb,0
deb://Debian/packages/imediff2,deb,0
deb://Debian/packages/tryton-modules-account-de-skr03,deb,1
https://pypi.org/project/urllib3/,pypi,1
deb://Debian/packages/python-txaio,deb,1
https://pypi.org/project/geoip2/,pypi,1
https://pypi.org/project/jedi/,pypi,1
https://github.com/facebookarchive/huxley,git,0
deb://Debian/packages/dput,deb,0
https://github.com/ecthros/uncaptcha,git,0
deb://Debian/packages/matrix-synapse,deb,1
deb://Debian/packages/python-diskimage-builder,deb,1
https://pypi.org/project/pycares/,pypi,1
deb://Debian/packages/python-sysv-ipc,deb,0
https://pypi.org/project/Babel/,pypi,1
https://pypi.org/project/gcsfs/,pypi,0
deb://Debian/packages/user-mode-linux,deb,1
deb://Debian/packages/s3cmd,deb,1
https://pypi.org/project/tld/,pypi,1
deb://Debian/packages/python-whoosh,deb,1
https://pypi.org/project/aioitertools/,pypi,1
https://pypi.org/project/opentelemetry-sdk/,pypi,1
https://gitlab.com/crunching-data/learn-by-example.git,git,0
https://pypi.org/project/azure-mgmt-monitor/,pypi,1
https://pypi.org/project/pynndescent/,pypi,1
https://pypi.org/project/azure-batch/,pypi,1
https://gitlab.com/pages/hyde.git,git,0
https://pypi.org/project/azure-mgmt-eventhub/,pypi,0
https://pypi.org/project/subprocess32/,pypi,0
deb://Debian/packages/python-csb,deb,0
deb://Debian/packages/python-mechanize,deb,1
deb://Debian/packages/tryton-modules-carrier-weight,deb,1
https://pypi.org/project/strict-rfc3339/,pypi,0
deb://Debian/packages/spades,deb,0
deb://Debian/packages/mandos,deb,1
deb://Debian/packages/mat2,deb,1
https://pypi.org/project/python-louvain/,pypi,1
https://pypi.org/project/adal/,pypi,0
https://pypi.org/project/confluent-kafka/,pypi,1
https://pypi.org/project/grpc-google-iam-v1/,pypi,0
deb://Debian/packages/python-mongoengine,deb,1
deb://Debian/packages/python-descartes,deb,1
https://github.com/xingyizhou/CenterNet,git,1
https://pypi.org/project/isodate/,pypi,0
https://pypi.org/project/blessings/,pypi,0
deb://Debian/packages/convertall,deb,1
https://pypi.org/project/requests-mock/,pypi,1
https://pypi.org/project/opencv-python-headless/,pypi,1
deb://Debian/packages/rubber,deb,1
https://pypi.org/project/oscrypto/,pypi,1
https://pypi.org/project/py/,pypi,1
https://pypi.org/project/backports.tempfile/,pypi,0
deb://Debian/packages/python-xstatic-mdi,deb,1
deb://Debian/packages/python-traceback2,deb,0
deb://Debian/packages/ganyremote,deb,0
deb://Debian/packages/onionshare,deb,1
deb://Debian/packages/python-oauth2client,deb,1
https://pypi.org/project/backports.weakref/,pypi,0
https://pypi.org/project/pathlib/,pypi,0
https://pypi.org/project/humanize/,pypi,1
https://pypi.org/project/nbclassic/,pypi,1
https://pypi.org/project/trio-websocket/,pypi,1
https://gitlab.com/yaal/readonlystorage.git,git,0
https://gitlab.com/corbolais/open-av4ms.git,git,0
deb://Debian/packages/tryton-modules-account-fr,deb,1
deb://Debian/packages/python-ldappool,deb,0
deb://Debian/packages/python-debian,deb,1
https://github.com/pwxcoo/chinese-xinhua,git,0
https://pypi.org/project/bcrypt/,pypi,0
deb://Debian/packages/supervisor,deb,1
deb://Debian/packages/catfish,deb,1
https://gitlab.com/betamax/semaphoreci.git,git,0
deb://Debian/packages/piper,deb,1
https://pypi.org/project/email-validator/,pypi,1
https://pypi.org/project/sniffio/,pypi,1
https://pypi.org/project/requests-file/,pypi,1
https://pypi.org/project/pyRFC3339/,pypi,0
deb://Debian/packages/iva,deb,1
https://pypi.org/project/testpath/,pypi,0
deb://Debian/packages/python-pecan,deb,0
https://pypi.org/project/gorilla/,pypi,0
deb://Debian/packages/playonlinux,deb,1
deb://Debian/packages/mnemosyne,deb,1
https://pypi.org/project/docopt/,pypi,0
deb://Debian/packages/python-designateclient,deb,1
https://pypi.org/project/azure-mgmt-loganalytics/,pypi,1
deb://Debian/packages/tryton-modules-google-maps,deb,1
https://pypi.org/project/ciso8601/,pypi,1
https://pypi.org/project/scp/,pypi,0
deb://Debian/packages/mopidy,deb,1
deb://Debian/packages/klaus,deb,1
https://pypi.org/project/azure-mgmt-dns/,pypi,0
https://pypi.org/project/pycurl/,pypi,1
deb://Debian/packages/virt-manager,deb,1
deb://Debian/packages/libuser,deb,1
https://pypi.org/project/proglog/,pypi,0
deb://Debian/packages/python-xstatic-angular,deb,0
https://pypi.org/project/sqlparse/,pypi,1
deb://Debian/packages/python-kafka,deb,1
https://pypi.org/project/uWSGI/,pypi,0
deb://Debian/packages/tryton-modules-dashboard,deb,1
deb://Debian/packages/mirage,deb,1
deb://Debian/packages/xdelta3,deb,0
deb://Debian/packages/python-mapnik,deb,1
deb://Debian/packages/python-logutils,deb,0
https://pypi.org/project/nbclient/,pypi,1
deb://Debian/packages/ntpsec,deb,0
deb://Debian/packages/python-jsonpath-rw,deb,0
deb://Debian/packages/shoogle,deb,1
deb://Debian/packages/gcalcli,deb,1
deb://Debian/packages/tryton-modules-commission-waiting,deb,1
deb://Debian/packages/python-pyghmi,deb,1
deb://Debian/packages/tryton-modules-sale-invoice-grouping,deb,1
deb://Debian/packages/puddletag,deb,1
deb://Debian/packages/python-django-compressor,deb,1
deb://Debian/packages/relational,deb,1
deb://Debian/packages/apt-xapian-index,deb,1
deb://Debian/packages/python-fixtures,deb,1
https://pypi.org/project/requests_ntlm/,pypi,0
deb://Debian/packages/python-pypump,deb,1
deb://Debian/packages/python-xstatic-jasmine,deb,0
https://gitlab.com/lamhoangtung/Data-Science-with-Python-Course-1.git,git,0
deb://Debian/packages/ibus-hangul,deb,1
https://pypi.org/project/google-cloud-secret-manager/,pypi,1
deb://Debian/packages/tryton-modules-sale-supply,deb,1
deb://Debian/packages/python-nosehtmloutput,deb,0
deb://Debian/packages/tryton-modules-sale-complaint,deb,1
https://pypi.org/project/mypy-extensions/,pypi,0
deb://Debian/packages/python-neutronclient,deb,1
deb://Debian/packages/python-xstatic-d3,deb,0
deb://Debian/packages/autorenamer,deb,0
deb://Debian/packages/python-hurry.filesize,deb,0
https://pypi.org/project/azure-storage-nspkg/,pypi,0
deb://Debian/packages/python-debianbts,deb,0
deb://Debian/packages/bzr-builddeb,deb,0
https://pypi.org/project/crashtest/,pypi,1
deb://Debian/packages/python-fitbit,deb,0
deb://Debian/packages/gcp,deb,1
deb://Debian/packages/pagekite,deb,1
https://pypi.org/project/casttube/,pypi,1
deb://Debian/packages/scolasync,deb,1
deb://Debian/packages/python-click-plugins,deb,1
deb://Debian/packages/pyzor,deb,0
deb://Debian/packages/python-multi-key-dict,deb,0
https://pypi.org/project/azure-mgmt-batchai/,pypi,0
deb://Debian/packages/bzr-upload,deb,0
https://pypi.org/project/azure-cli-telemetry/,pypi,0
deb://Debian/packages/gjots2,deb,0
https://pypi.org/project/google-auth-httplib2/,pypi,1
deb://Debian/packages/python-reno,deb,0
deb://Debian/packages/python-nose-exclude,deb,0
deb://Debian/packages/vmware-manager,deb,1
deb://Debian/packages/gnome-mousetrap,deb,1
deb://Debian/packages/python-dcos,deb,0
https://pypi.org/project/sphinxcontrib-devhelp/,pypi,0
deb://Debian/packages/python-rednose,deb,0
